Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées;station_opening_hours
;;OUI;;18;39;;;OUI;OUI;2026-09-23T10:52:47+02:00;;;;
;;OUI;;50;14;;;OUI;OUI;2026-09-23T10:51:38+02:00;;;;
;;OUI;;2;38;;;OUI;OUI;2026-09-23T10:51:52+02:00;;;;
;;OUI;;24;4;;;OUI;OUI;2026-09-23T10:51:34+02:00;;;;
;;OUI;;47;0;;;NON;NON;2026-09-23T10:48:40+02:00;;;;
;;OUI;;29;10;;;OUI;OUI;2026-09-23T10:50:34+02:00;;;;
;;OUI;;27;38;;;OUI;OUI;2026-09-23T10:52:48+02:00;;;;
;;OUI;;25;0;;;OUI;OUI;2026-09-23T10:49:00+02:00;;;;
;;OUI;;16;4;;;OUI;OUI;2026-09-23T10:47:36+02:00;;;;
;;OUI;;22;7;;;OUI;OUI;2026-09-23T10:51:39+02:00;;;;
;;OUI;;20;4;;;OUI;OUI;2026-09-23T10:48:56+02:00;;;;
;;OUI;;17;2;;;OUI;OUI;2026-09-23T10:45:35+02:00;;;;
;;OUI;;8;5;;;OUI;OUI;2026-09-23T10:49:51+02:00;;;;
;;OUI;;29;0;;;OUI;OUI;2026-09-23T10:49:31+02:00;;;;
;;OUI;;23;0;;;OUI;OUI;2026-09-23T10:46:44+02:00;;;;
;;OUI;;13;3;;;OUI;OUI;2026-09-23T10:50:48+02:00;;;;
;;OUI;;30;0;;;OUI;OUI;2026-09-23T10:51:51+02:00;;;;
;;OUI;;19;26;;;OUI;OUI;2026-09-23T10:51:03+02:00;;;;
;;OUI;;13;21;;;OUI;OUI;2026-09-23T10:50:02+02:00;;;;
;;OUI;;20;5;;;OUI;OUI;2026-09-23T10:46:38+02:00;;;;
;;OUI;;28;2;;;OUI;OUI;2026-09-23T10:50:47+02:00;;;;
;;OUI;;0;37;;;OUI;OUI;2026-09-23T10:51:35+02:00;;;;
;;OUI;;25;8;;;OUI;OUI;2026-09-23T10:50:42+02:00;;;;
;;OUI;;22;4;;;OUI;OUI;2026-09-23T10:47:32+02:00;;;;
;;OUI;;24;1;;;OUI;OUI;2026-09-23T10:49:12+02:00;;;;
;;OUI;;48;4;;;OUI;OUI;2026-09-23T10:51:48+02:00;;;;
;;OUI;;34;1;;;OUI;OUI;2026-09-23T10:50:23+02:00;;;;
;;OUI;;20;4;;;OUI;OUI;2026-09-23T10:51:04+02:00;;;;
;;OUI;;5;19;;;OUI;OUI;2026-09-23T10:52:11+02:00;;;;
;;OUI;;0;16;;;OUI;OUI;2026-09-23T10:52:42+02:00;;;;
;;OUI;;10;9;;;OUI;OUI;2026-09-23T10:52:24+02:00;;;;
;;OUI;;24;1;;;OUI;OUI;2026-09-23T10:50:40+02:00;;;;
;;OUI;;21;3;;;OUI;OUI;2026-09-23T10:48:13+02:00;;;;
;;OUI;;17;3;;;OUI;OUI;2026-09-23T10:47:56+02:00;;;;
;;OUI;;1;34;;;OUI;OUI;2026-09-23T10:52:35+02:00;;;;
;;OUI;;14;6;;;OUI;OUI;2026-09-23T10:51:19+02:00;;;;
;;OUI;;37;1;;;OUI;OUI;2026-09-23T10:47:45+02:00;;;;
;;OUI;;12;25;;;OUI;OUI;2026-09-23T10:52:49+02:00;;;;
;;OUI;;15;32;;;OUI;OUI;2026-09-23T10:51:14+02:00;;;;
;;OUI;;8;24;;;OUI;OUI;2026-09-23T10:46:44+02:00;;;;
;;OUI;;28;4;;;OUI;OUI;2026-09-23T10:48:45+02:00;;;;
;;OUI;;33;0;;;OUI;OUI;2026-09-23T10:52:31+02:00;;;;
;;OUI;;21;16;;;OUI;OUI;2026-09-23T10:52:35+02:00;;;;
;;OUI;;7;11;;;OUI;OUI;2026-09-23T10:50:05+02:00;;;;
;;OUI;;4;15;;;OUI;OUI;2026-09-23T10:50:18+02:00;;;;
;;OUI;;17;3;;;OUI;OUI;2026-09-23T10:51:03+02:00;;;;
;;OUI;;25;27;;;OUI;OUI;2026-09-23T10:51:36+02:00;;;;
;;OUI;;20;4;;;OUI;OUI;2026-09-23T10:45:28+02:00;;;;
;;OUI;;24;0;;;NON;NON;2026-09-23T10:43:56+02:00;;;;
;;OUI;;0;59;;;OUI;OUI;2026-09-23T10:51:47+02:00;;;;
;;OUI;;5;21;;;OUI;OUI;2026-09-23T10:50:05+02:00;;;;
;;OUI;;11;42;;;OUI;OUI;2026-09-23T10:52:18+02:00;;;;
;;OUI;;16;11;;;OUI;OUI;2026-09-23T10:52:03+02:00;;;;
;;OUI;;18;3;;;OUI;OUI;2026-09-23T10:52:48+02:00;;;;
;;OUI;;15;1;;;OUI;OUI;2026-09-23T10:50:12+02:00;;;;
;;OUI;;2;35;;;OUI;OUI;2026-09-23T10:52:25+02:00;;;;
;;OUI;;24;2;;;OUI;OUI;2026-09-23T10:51:23+02:00;;;;
;;OUI;;14;14;;;OUI;OUI;2026-09-23T10:51:43+02:00;;;;
;;OUI;;16;8;;;OUI;OUI;2026-09-23T10:52:33+02:00;;;;
;;OUI;;36;17;;;OUI;OUI;2026-09-23T10:51:51+02:00;;;;
;;OUI;;3;23;;;OUI;OUI;2026-09-23T10:52:00+02:00;;;;
;;OUI;;1;30;;;OUI;OUI;2026-09-23T10:52:10+02:00;;;;
;;OUI;;19;4;;;OUI;OUI;2026-09-23T10:51:12+02:00;;;;
;;OUI;;38;0;;;NON;NON;2025-07-24T11:26:03+02:00;;;;
;;OUI;;30;1;;;OUI;OUI;2026-09-23T10:51:34+02:00;;;;
;;OUI;;17;8;;;OUI;OUI;2026-09-23T10:51:55+02:00;;;;
;;OUI;;14;4;;;OUI;OUI;2026-09-23T10:52:28+02:00;;;;
;;OUI;;41;3;;;OUI;OUI;2026-09-23T10:47:52+02:00;;;;
;;OUI;;58;0;;;OUI;OUI;2026-09-23T10:52:41+02:00;;;;
;;OUI;;5;24;;;OUI;OUI;2026-09-23T10:50:30+02:00;;;;
;;OUI;;20;3;;;OUI;OUI;2026-09-23T10:51:00+02:00;;;;
;;OUI;;3;17;;;OUI;OUI;2026-09-23T10:49:32+02:00;;;;
;;OUI;;9;9;;;OUI;OUI;2026-09-23T10:48:24+02:00;;;;
;;OUI;;5;9;;;OUI;OUI;2026-09-23T10:52:47+02:00;;;;
;;OUI;;38;5;;;OUI;OUI;2026-09-23T10:52:42+02:00;;;;
;;OUI;;33;7;;;OUI;OUI;2026-09-23T10:52:13+02:00;;;;
;;OUI;;11;15;;;OUI;OUI;2026-09-23T10:51:56+02:00;;;;
;;OUI;;32;3;;;OUI;OUI;2026-09-23T10:51:47+02:00;;;;
;;OUI;;15;12;;;OUI;OUI;2026-09-23T10:52:20+02:00;;;;
;;OUI;;18;4;;;OUI;OUI;2026-09-23T10:50:42+02:00;;;;
;;OUI;;33;16;;;OUI;OUI;2026-09-23T10:52:31+02:00;;;;
;;OUI;;0;34;;;OUI;OUI;2026-09-23T10:51:17+02:00;;;;
;;OUI;;40;9;;;OUI;OUI;2026-09-23T10:52:06+02:00;;;;
;;OUI;;3;47;;;OUI;OUI;2026-09-23T10:52:15+02:00;;;;
;;OUI;;3;13;;;OUI;OUI;2026-09-23T10:47:43+02:00;;;;
;;OUI;;6;15;;;OUI;OUI;2026-09-23T10:51:17+02:00;;;;
;;OUI;;61;0;;;OUI;OUI;2026-09-23T03:52:22+02:00;;;;
;;OUI;;29;1;;;OUI;OUI;2026-09-23T10:47:52+02:00;;;;
;;OUI;;0;75;;;OUI;OUI;2026-09-23T10:51:27+02:00;;;;
;;OUI;;1;39;;;OUI;OUI;2026-09-23T10:49:47+02:00;;;;
;;OUI;;26;9;;;OUI;OUI;2026-09-23T10:50:14+02:00;;;;
;;OUI;;7;22;;;OUI;OUI;2026-09-23T10:50:34+02:00;;;;
;;OUI;;0;36;;;OUI;OUI;2026-09-23T10:51:27+02:00;;;;
;;OUI;;13;22;;;OUI;OUI;2026-09-23T10:50:44+02:00;;;;
;;OUI;;8;10;;;OUI;OUI;2026-09-23T10:52:08+02:00;;;;
;;OUI;;14;2;;;OUI;OUI;2026-09-23T10:50:13+02:00;;;;
;;OUI;;11;12;;;OUI;OUI;2026-09-23T10:46:49+02:00;;;;
;;OUI;;3;18;;;OUI;OUI;2026-09-23T10:51:37+02:00;;;;
;;OUI;;0;41;;;OUI;OUI;2026-09-23T10:51:57+02:00;;;;
;;OUI;;11;1;;;OUI;OUI;2026-09-23T10:45:12+02:00;;;;
;;OUI;;8;11;;;OUI;OUI;2026-09-23T10:52:09+02:00;;;;
;;OUI;;36;7;;;OUI;OUI;2026-09-23T10:47:18+02:00;;;;
;;OUI;;0;31;;;OUI;OUI;2026-09-23T10:50:58+02:00;;;;
;;OUI;;2;48;;;OUI;OUI;2026-09-23T10:52:41+02:00;;;;
;;OUI;;17;27;;;OUI;OUI;2026-09-23T10:52:42+02:00;;;;
;;OUI;;1;21;;;OUI;OUI;2026-09-23T10:51:59+02:00;;;;
;;OUI;;4;56;;;OUI;OUI;2026-09-23T10:52:04+02:00;;;;
;;OUI;;14;5;;;OUI;OUI;2026-09-23T10:49:31+02:00;;;;
;;OUI;;33;1;;;OUI;OUI;2026-09-23T10:51:18+02:00;;;;
;;OUI;;17;8;;;OUI;OUI;2026-09-23T10:50:56+02:00;;;;
;;OUI;;56;1;;;OUI;OUI;2026-09-23T10:51:37+02:00;;;;
;;OUI;;8;13;;;OUI;OUI;2026-09-23T10:51:58+02:00;;;;
;;OUI;;20;2;;;OUI;OUI;2026-09-23T10:51:35+02:00;;;;
;;OUI;;8;9;;;OUI;OUI;2026-09-23T10:51:28+02:00;;;;
;;OUI;;26;1;;;OUI;OUI;2026-09-23T10:51:02+02:00;;;;
;;OUI;;20;7;;;OUI;OUI;2026-09-23T10:49:43+02:00;;;;
;;OUI;;14;20;;;OUI;OUI;2026-09-23T10:51:57+02:00;;;;
;;OUI;;51;1;;;OUI;OUI;2026-09-23T10:48:56+02:00;;;;
;;OUI;;0;19;;;OUI;OUI;2026-09-23T10:52:19+02:00;;;;
;;OUI;;25;5;;;OUI;OUI;2026-09-23T10:50:23+02:00;;;;
;;OUI;;7;10;;;OUI;OUI;2026-09-23T10:51:59+02:00;;;;
;;OUI;;10;15;;;OUI;OUI;2026-09-23T10:50:27+02:00;;;;
;;OUI;;14;20;;;OUI;OUI;2026-09-23T10:46:20+02:00;;;;
;;OUI;;18;1;;;OUI;OUI;2026-09-23T10:51:36+02:00;;;;
;;OUI;;36;0;;;OUI;OUI;2026-09-23T10:50:07+02:00;;;;
;;OUI;;29;13;;;OUI;OUI;2026-09-23T10:51:56+02:00;;;;
;;OUI;;43;1;;;OUI;OUI;2026-09-23T10:45:35+02:00;;;;
;;OUI;;25;4;;;OUI;OUI;2026-09-23T10:49:00+02:00;;;;
;;OUI;;0;16;;;OUI;OUI;2026-09-23T10:51:04+02:00;;;;
;;OUI;;3;18;;;OUI;OUI;2026-09-23T10:51:16+02:00;;;;
;;OUI;;29;0;;;OUI;OUI;2026-09-23T10:49:41+02:00;;;;
;;OUI;;1;29;;;OUI;OUI;2026-09-23T10:52:41+02:00;;;;
;;OUI;;17;13;;;OUI;OUI;2026-09-23T10:50:35+02:00;;;;
;;OUI;;13;13;;;OUI;OUI;2026-09-23T10:50:04+02:00;;;;
;;OUI;;17;22;;;OUI;OUI;2026-09-23T10:52:15+02:00;;;;
;;OUI;;15;1;;;OUI;OUI;2026-09-23T10:51:13+02:00;;;;
;;OUI;;25;1;;;OUI;OUI;2026-09-23T10:52:05+02:00;;;;
;;OUI;;20;3;;;OUI;OUI;2026-09-23T10:47:15+02:00;;;;
;;OUI;;19;1;;;OUI;OUI;2026-09-23T10:51:29+02:00;;;;
;;OUI;;4;19;;;OUI;OUI;2026-09-23T10:49:21+02:00;;;;
;;OUI;;10;2;;;OUI;OUI;2026-09-23T10:52:43+02:00;;;;
;;OUI;;6;14;;;OUI;OUI;2026-09-23T10:47:09+02:00;;;;
;;OUI;;41;8;;;OUI;OUI;2026-09-23T10:51:21+02:00;;;;
;;OUI;;13;3;;;OUI;OUI;2026-09-23T10:51:50+02:00;;;;
;;OUI;;24;0;;;OUI;OUI;2026-09-23T10:46:49+02:00;;;;
;;OUI;;24;0;;;OUI;OUI;2026-09-23T10:47:21+02:00;;;;
;;OUI;;25;4;;;OUI;OUI;2026-09-23T10:45:40+02:00;;;;
;;OUI;;16;11;;;OUI;OUI;2026-09-23T10:52:33+02:00;;;;
;;OUI;;15;19;;;OUI;OUI;2026-09-23T10:52:34+02:00;;;;
;;OUI;;17;0;;;NON;NON;2026-09-23T10:45:25+02:00;;;;
;;OUI;;15;1;;;OUI;OUI;2026-09-23T10:51:51+02:00;;;;
;;OUI;;15;1;;;OUI;OUI;2026-09-23T10:51:06+02:00;;;;
;;OUI;;13;2;;;OUI;OUI;2026-09-23T10:52:29+02:00;;;;
;;OUI;;16;8;;;OUI;OUI;2026-09-23T10:47:42+02:00;;;;
;;OUI;;2;19;;;OUI;OUI;2026-09-23T10:48:37+02:00;;;;
;;OUI;;45;2;;;OUI;OUI;2026-09-23T10:48:21+02:00;;;;
;;OUI;;31;8;;;OUI;OUI;2026-09-23T10:48:53+02:00;;;;
;;OUI;;5;18;;;OUI;OUI;2026-09-23T10:52:35+02:00;;;;
;;OUI;;0;47;;;OUI;OUI;2026-09-23T10:52:45+02:00;;;;
;;OUI;;48;1;;;NON;NON;2026-09-23T10:47:02+02:00;;;;
;;OUI;;4;8;;;OUI;OUI;2026-09-23T10:52:21+02:00;;;;
;;OUI;;12;25;;;OUI;OUI;2026-09-23T10:52:31+02:00;;;;
;;OUI;;27;7;;;OUI;OUI;2026-09-23T10:50:26+02:00;;;;
;;OUI;;16;1;;;OUI;OUI;2026-09-23T10:51:56+02:00;;;;
;;OUI;;55;0;;;OUI;OUI;2026-09-23T10:52:13+02:00;;;;
;;OUI;;0;15;;;OUI;OUI;2026-09-23T10:51:05+02:00;;;;
;;OUI;;35;1;;;OUI;OUI;2026-09-23T10:47:20+02:00;;;;
;;OUI;;32;1;;;OUI;OUI;2026-09-23T10:50:22+02:00;;;;
;;OUI;;40;0;;;OUI;OUI;2026-09-23T10:45:33+02:00;;;;
;;OUI;;28;29;;;OUI;OUI;2026-09-23T10:52:05+02:00;;;;
;;OUI;;13;10;;;OUI;OUI;2026-09-23T10:51:58+02:00;;;;
;;OUI;;20;2;;;OUI;OUI;2026-09-23T10:51:45+02:00;;;;
;;OUI;;17;14;;;OUI;OUI;2026-09-23T10:52:15+02:00;;;;
;;OUI;;27;1;;;OUI;OUI;2026-09-23T10:44:42+02:00;;;;
;;OUI;;58;7;;;OUI;OUI;2026-09-23T10:51:14+02:00;;;;
;;OUI;;11;7;;;OUI;OUI;2026-09-23T10:51:41+02:00;;;;
;;OUI;;18;3;;;OUI;OUI;2026-09-23T10:46:34+02:00;;;;
;;OUI;;38;0;;;NON;NON;2026-09-23T10:47:52+02:00;;;;
;;OUI;;19;0;;;OUI;OUI;2026-09-23T10:48:53+02:00;;;;
;;OUI;;15;17;;;OUI;OUI;2026-09-23T10:52:41+02:00;;;;
;;OUI;;0;18;;;OUI;OUI;2026-09-23T10:52:37+02:00;;;;
;;OUI;;2;22;;;OUI;OUI;2026-09-23T10:52:38+02:00;;;;
;;OUI;;9;18;;;OUI;OUI;2026-09-23T10:52:33+02:00;;;;
;;OUI;;28;1;;;OUI;OUI;2026-09-23T10:44:36+02:00;;;;
;;OUI;;19;1;;;OUI;OUI;2026-09-23T10:50:35+02:00;;;;
;;OUI;;8;12;;;OUI;OUI;2026-09-23T10:52:10+02:00;;;;
;;OUI;;0;25;;;OUI;OUI;2026-09-23T10:52:10+02:00;;;;
;;OUI;;57;3;;;OUI;OUI;2026-09-23T10:49:57+02:00;;;;
;;OUI;;12;11;;;OUI;OUI;2026-09-23T10:49:58+02:00;;;;
;;OUI;;18;1;;;OUI;OUI;2026-09-23T10:46:21+02:00;;;;
;;NON;;0;0;;;NON;NON;2026-06-09T09:40:47+02:00;;;;
;;OUI;;5;19;;;OUI;OUI;2026-09-23T10:50:58+02:00;;;;
;;OUI;;6;18;;;OUI;OUI;2026-09-23T10:52:40+02:00;;;;
;;OUI;;27;6;;;OUI;OUI;2026-09-23T10:51:12+02:00;;;;
;;OUI;;19;0;;;OUI;OUI;2026-09-23T10:45:55+02:00;;;;
;;OUI;;23;2;;;OUI;OUI;2026-09-23T10:51:02+02:00;;;;
;;OUI;;14;28;;;OUI;OUI;2026-09-23T10:52:38+02:00;;;;
;;OUI;;20;12;;;OUI;OUI;2026-09-23T10:49:15+02:00;;;;
;;OUI;;17;35;;;OUI;OUI;2026-09-23T10:51:25+02:00;;;;
;;OUI;;1;50;;;OUI;OUI;2026-09-23T10:52:23+02:00;;;;
;;OUI;;20;7;;;OUI;OUI;2026-09-23T10:51:20+02:00;;;;
;;OUI;;2;23;;;OUI;OUI;2026-09-23T10:51:48+02:00;;;;
;;OUI;;17;32;;;OUI;OUI;2026-09-23T10:52:43+02:00;;;;
;;OUI;;24;10;;;OUI;OUI;2026-09-23T10:52:09+02:00;;;;
;;OUI;;21;4;;;OUI;OUI;2026-09-23T10:46:43+02:00;;;;
;;OUI;;37;1;;;OUI;OUI;2026-09-23T10:49:52+02:00;;;;
;;OUI;;17;2;;;OUI;OUI;2026-09-23T10:46:22+02:00;;;;
;;OUI;;50;2;;;OUI;OUI;2026-09-23T10:51:49+02:00;;;;
;;OUI;;22;10;;;OUI;OUI;2026-09-23T10:52:21+02:00;;;;
;;OUI;;28;8;;;OUI;OUI;2026-09-23T10:49:23+02:00;;;;
;;OUI;;16;20;;;OUI;OUI;2026-09-23T10:52:28+02:00;;;;
;;OUI;;29;3;;;OUI;OUI;2026-09-23T10:50:34+02:00;;;;
;;OUI;;3;25;;;OUI;OUI;2026-09-23T10:52:43+02:00;;;;
;;OUI;;3;17;;;OUI;OUI;2026-09-23T10:52:17+02:00;;;;
;;OUI;;9;17;;;OUI;OUI;2026-09-23T10:52:05+02:00;;;;
;;OUI;;1;34;;;OUI;OUI;2026-09-23T10:51:35+02:00;;;;
;;OUI;;5;28;;;OUI;OUI;2026-09-23T10:49:28+02:00;;;;
;;OUI;;30;0;;;OUI;OUI;2026-09-23T10:46:55+02:00;;;;
;;OUI;;11;15;;;OUI;OUI;2026-09-23T10:50:47+02:00;;;;
;;OUI;;20;0;;;OUI;OUI;2026-09-23T10:47:18+02:00;;;;
;;OUI;;24;1;;;OUI;OUI;2026-09-23T10:51:42+02:00;;;;
;;OUI;;20;4;;;OUI;OUI;2026-09-23T10:52:29+02:00;;;;
;;OUI;;21;16;;;OUI;OUI;2026-09-23T10:52:40+02:00;;;;
;;OUI;;32;5;;;OUI;OUI;2026-09-23T10:46:27+02:00;;;;
;;OUI;;12;30;;;OUI;OUI;2026-09-23T10:51:15+02:00;;;;
;;OUI;;8;25;;;OUI;OUI;2026-09-23T10:52:47+02:00;;;;
;;OUI;;29;4;;;OUI;OUI;2026-09-23T10:44:25+02:00;;;;
;;OUI;;5;32;;;OUI;OUI;2026-09-23T10:52:48+02:00;;;;
;;OUI;;16;8;;;OUI;OUI;2026-09-23T10:48:35+02:00;;;;
;;OUI;;10;18;;;OUI;OUI;2026-09-23T10:51:33+02:00;;;;
;;OUI;;25;3;;;OUI;OUI;2026-09-23T10:52:23+02:00;;;;
;;OUI;;42;3;;;OUI;OUI;2026-09-23T10:52:39+02:00;;;;
;;OUI;;7;10;;;OUI;OUI;2026-09-23T10:52:23+02:00;;;;
;;OUI;;23;0;;;OUI;OUI;2026-09-23T10:45:52+02:00;;;;
;;OUI;;34;9;;;OUI;OUI;2026-09-23T10:51:42+02:00;;;;
;;OUI;;21;2;;;OUI;OUI;2026-09-23T10:50:07+02:00;;;;
;;OUI;;12;3;;;OUI;OUI;2026-09-23T10:51:46+02:00;;;;
;;OUI;;0;26;;;OUI;OUI;2026-09-23T10:52:46+02:00;;;;
;;OUI;;5;24;;;OUI;OUI;2026-09-23T10:47:18+02:00;;;;
;;OUI;;15;2;;;OUI;OUI;2026-09-23T10:52:41+02:00;;;;
;;OUI;;18;2;;;OUI;OUI;2026-09-23T10:51:23+02:00;;;;
;;OUI;;4;21;;;OUI;OUI;2026-09-23T10:50:54+02:00;;;;
;;OUI;;26;14;;;OUI;OUI;2026-09-23T10:50:50+02:00;;;;
;;OUI;;17;5;;;OUI;OUI;2026-09-23T10:52:20+02:00;;;;
;;OUI;;20;3;;;OUI;OUI;2026-09-23T10:45:45+02:00;;;;
;;OUI;;32;1;;;OUI;OUI;2026-09-23T10:47:36+02:00;;;;
;;OUI;;59;19;;;OUI;OUI;2026-09-23T10:51:42+02:00;;;;
;;OUI;;8;20;;;OUI;OUI;2026-09-23T10:52:18+02:00;;;;
;;OUI;;2;44;;;OUI;OUI;2026-09-23T10:51:56+02:00;;;;
;;OUI;;40;9;;;OUI;OUI;2026-09-23T10:49:24+02:00;;;;
;;OUI;;15;17;;;OUI;OUI;2026-09-23T10:47:06+02:00;;;;
;;OUI;;4;34;;;OUI;OUI;2026-09-23T10:52:31+02:00;;;;
;;OUI;;38;4;;;OUI;OUI;2026-09-23T10:48:08+02:00;;;;
;;OUI;;16;3;;;OUI;OUI;2026-09-23T10:50:09+02:00;;;;
;;OUI;;4;30;;;OUI;OUI;2026-09-23T10:52:44+02:00;;;;
;;OUI;;40;6;;;OUI;OUI;2026-09-23T10:50:10+02:00;;;;
;;OUI;;17;13;;;OUI;OUI;2026-09-23T10:50:00+02:00;;;;
;;OUI;;23;1;;;OUI;OUI;2026-09-23T10:42:51+02:00;;;;
;;OUI;;19;3;;;OUI;OUI;2026-09-23T10:46:30+02:00;;;;
;;OUI;;22;5;;;OUI;OUI;2026-09-23T10:50:31+02:00;;;;
;;OUI;;39;2;;;OUI;OUI;2026-09-23T10:52:36+02:00;;;;
;;OUI;;9;28;;;OUI;OUI;2026-09-23T10:51:27+02:00;;;;
;;OUI;;17;32;;;OUI;OUI;2026-09-23T10:49:32+02:00;;;;
;;OUI;;12;6;;;OUI;OUI;2026-09-23T10:47:05+02:00;;;;
;;OUI;;6;19;;;OUI;OUI;2026-09-23T10:52:25+02:00;;;;
;;OUI;;0;42;;;OUI;OUI;2026-09-23T10:51:54+02:00;;;;
;;OUI;;39;2;;;OUI;OUI;2026-09-23T10:50:26+02:00;;;;
;;OUI;;26;0;;;OUI;OUI;2026-09-23T10:44:43+02:00;;;;
;;OUI;;35;7;;;OUI;OUI;2026-09-23T10:52:40+02:00;;;;
;;OUI;;13;11;;;OUI;OUI;2026-09-23T10:49:54+02:00;;;;
;;OUI;;13;8;;;OUI;OUI;2026-09-23T10:51:32+02:00;;;;
;;NON;;0;0;;;NON;NON;2026-07-20T09:18:53+02:00;;;;
;;OUI;;19;6;;;OUI;OUI;2026-09-23T10:51:18+02:00;;;;
;;OUI;;24;4;;;OUI;OUI;2026-09-23T10:50:50+02:00;;;;
;;OUI;;1;34;;;OUI;OUI;2026-09-23T10:52:06+02:00;;;;
;;OUI;;14;8;;;OUI;OUI;2026-09-23T10:50:34+02:00;;;;
;;OUI;;47;4;;;OUI;OUI;2026-09-23T10:44:41+02:00;;;;
;;OUI;;16;2;;;OUI;OUI;2026-09-23T10:50:42+02:00;;;;
;;OUI;;18;2;;;OUI;OUI;2026-09-23T10:50:40+02:00;;;;
;;OUI;;14;13;;;OUI;OUI;2026-09-23T10:52:44+02:00;;;;
;;OUI;;8;63;;;OUI;OUI;2026-09-23T10:50:09+02:00;;;;
;;OUI;;41;5;;;OUI;OUI;2026-09-23T10:51:34+02:00;;;;
;;OUI;;17;1;;;OUI;OUI;2026-09-23T10:45:29+02:00;;;;
;;OUI;;0;18;;;OUI;OUI;2026-09-23T10:49:44+02:00;;;;
;;OUI;;14;35;;;OUI;OUI;2026-09-23T10:52:47+02:00;;;;
;;OUI;;19;31;;;OUI;OUI;2026-09-23T10:52:47+02:00;;;;
;;OUI;;2;27;;;OUI;OUI;2026-09-23T10:52:45+02:00;;;;
;;OUI;;2;40;;;OUI;OUI;2026-09-23T10:50:19+02:00;;;;
;;OUI;;6;17;;;OUI;OUI;2026-09-23T10:52:39+02:00;;;;
;;OUI;;45;2;;;OUI;OUI;2026-09-23T10:52:32+02:00;;;;
;;OUI;;25;1;;;OUI;OUI;2026-09-23T10:47:25+02:00;;;;
;;OUI;;3;47;;;OUI;OUI;2026-09-23T10:52:20+02:00;;;;
;;OUI;;39;6;;;OUI;OUI;2026-09-23T10:51:57+02:00;;;;
;;OUI;;32;0;;;OUI;OUI;2026-09-23T10:48:31+02:00;;;;
;;OUI;;49;6;;;OUI;OUI;2026-09-23T10:52:30+02:00;;;;
;;OUI;;35;1;;;OUI;OUI;2026-09-23T10:50:18+02:00;;;;
;;OUI;;4;48;;;OUI;OUI;2026-09-23T10:52:48+02:00;;;;
;;OUI;;1;27;;;OUI;OUI;2026-09-23T10:51:35+02:00;;;;
;;OUI;;1;24;;;OUI;OUI;2026-09-23T10:52:25+02:00;;;;
;;OUI;;19;0;;;OUI;OUI;2026-09-23T10:52:36+02:00;;;;
;;OUI;;27;16;;;OUI;OUI;2026-09-23T10:49:59+02:00;;;;
;;OUI;;44;7;;;OUI;OUI;2026-09-23T10:50:38+02:00;;;;
;;OUI;;21;17;;;OUI;OUI;2026-09-23T10:52:19+02:00;;;;
;;OUI;;39;1;;;OUI;OUI;2026-09-23T10:50:47+02:00;;;;
;;OUI;;27;1;;;OUI;OUI;2026-09-23T10:49:21+02:00;;;;
;;OUI;;15;3;;;OUI;OUI;2026-09-23T10:50:58+02:00;;;;
;;OUI;;5;20;;;OUI;OUI;2026-09-23T10:52:44+02:00;;;;
;;OUI;;12;3;;;OUI;OUI;2026-09-23T10:52:39+02:00;;;;
;;OUI;;45;4;;;OUI;OUI;2026-09-23T10:45:46+02:00;;;;
;;OUI;;19;16;;;OUI;OUI;2026-09-23T10:52:19+02:00;;;;
;;OUI;;6;19;;;OUI;OUI;2026-09-23T10:51:32+02:00;;;;
;;OUI;;20;0;;;OUI;OUI;2026-09-23T10:50:18+02:00;;;;
;;OUI;;39;0;;;OUI;OUI;2026-09-23T10:45:40+02:00;;;;
;;OUI;;13;16;;;OUI;OUI;2026-09-23T10:51:54+02:00;;;;
;;OUI;;19;1;;;OUI;OUI;2026-09-23T10:50:49+02:00;;;;
;;OUI;;8;10;;;OUI;OUI;2026-09-23T10:50:11+02:00;;;;
;;OUI;;2;51;;;OUI;OUI;2026-09-23T10:52:18+02:00;;;;
;;OUI;;25;16;;;OUI;OUI;2026-09-23T10:46:33+02:00;;;;
;;OUI;;39;12;;;OUI;OUI;2026-09-23T10:52:26+02:00;;;;
;;OUI;;3;7;;;OUI;OUI;2026-09-23T10:50:21+02:00;;;;
;;OUI;;24;0;;;OUI;OUI;2026-09-23T10:50:53+02:00;;;;
;;OUI;;4;15;;;OUI;OUI;2026-09-23T10:50:33+02:00;;;;
;;OUI;;15;38;;;OUI;OUI;2026-09-23T10:52:32+02:00;;;;
;;OUI;;8;14;;;OUI;OUI;2026-09-23T10:52:04+02:00;;;;
;;OUI;;32;4;;;OUI;OUI;2026-09-23T10:52:23+02:00;;;;
;;OUI;;0;15;;;OUI;OUI;2026-09-23T10:50:43+02:00;;;;
;;OUI;;41;4;;;OUI;OUI;2026-09-23T10:45:06+02:00;;;;
;;OUI;;20;5;;;OUI;OUI;2026-09-23T10:46:22+02:00;;;;
;;OUI;;11;5;;;OUI;OUI;2026-09-23T10:48:58+02:00;;;;
;;OUI;;14;3;;;OUI;OUI;2026-09-23T10:52:05+02:00;;;;
